KP,Easting,Northing,Time,Date,DCC,SD,Comments,Video,Anomaly,Bathy,DOB,ContactCP,ContinuousCP,CoverLocal,CoverMSB,Code1,Code2,Code3,Span,Exposure,Movement,WghtCt,Stab,SpanLength,SpanLengthOdom,SpanHeight,SpanDEI,Location,Offset,DimX,DimY,DimZ,Anomlink,VideoCount,UniqueID,Dummy3,Dummy4,DummyString
60.2120,397312.045,5859669.074,080000,29072025,0.000,,Nav Marker,,,,,1053, 998,0.02,0.1,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.2240,397306.587,5859658.396,080000,29072025,0.000,,Nav Marker,,,,,1053, 998,0.05,0.08,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.2360,397301.128,5859647.717,080000,29072025,0.000,,Nav Marker,,,,,1053, 998,0.05,0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.2480,397295.669,5859637.039,080000,29072025,0.000,,Nav Marker,,,,,1053, 998,0.03,-0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.2600,397290.210,5859626.361,080000,29072025,0.000,,Nav Marker,,,,,1053, 998,0.06,-0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.2720,397284.751,5859615.683,080000,29072025,0.000,,Nav Marker,,,,,1052, 998,0.04,-0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.2840,397279.292,5859605.005,080000,29072025,0.000,,Nav Marker,,,,,1052,1000,0.06,-0.09,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.2960,397273.834,5859594.327,080000,29072025,0.000,,Nav Marker,,,,,1053,1001,0.06,-0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.3080,397268.375,5859583.649,080000,29072025,0.000,,Nav Marker,,,,,1050, 999,0.07,-0.19,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.3200,397262.916,5859572.971,080000,29072025,0.000,,Nav Marker,,,,,1053, 998,0.03,-0.12,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.3320,397257.457,5859562.293,080000,29072025,0.000,,Nav Marker,,,,,1054, 998,0.09,-0.06,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.3440,397251.998,5859551.615,080000,29072025,0.000,,Nav Marker,,,,,1053, 997,0.05,-0.07,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.3560,397246.539,5859540.937,080000,29072025,0.000,,Nav Marker,,,,,1055,1001,0.05,0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.3680,397241.081,5859530.259,080000,29072025,0.000,,Nav Marker,,,,,1054, 996,0.06,-0.11,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.3800,397235.622,5859519.581,080000,29072025,0.000,,Nav Marker,,,,,1051, 995,0.03,-0.09,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.3920,397230.163,5859508.903,080000,29072025,0.000,,Nav Marker,,,,,1054, 996,0.04,-0.07,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.4040,397224.704,5859498.224,080000,29072025,0.000,,Nav Marker,,,,,1052, 998,0.08,0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.4160,397219.245,5859487.546,080000,29072025,0.000,,Nav Marker,,,,,1052, 997,0.02,-0.07,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.4280,397213.786,5859476.868,080000,29072025,0.000,,Nav Marker,,,,,1054, 997,0.06,0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.4400,397208.328,5859466.190,080000,29072025,0.000,,Nav Marker,,,,,1051, 996,0.04,-0.06,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.4520,397202.869,5859455.512,080000,29072025,0.000,,Nav Marker,,,,,1055, 979,0.06,-0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.4640,397197.410,5859444.834,080000,29072025,0.000,,Nav Marker,,,,,1054, 998,0.04,-0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.4760,397191.951,5859434.156,080000,29072025,0.000,,Nav Marker,,,,,1052, 995,0.07,0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.4880,397186.492,5859423.478,080000,29072025,0.000,,Nav Marker,,,,,1053, 997,0.04,-0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.5000,397181.034,5859412.800,080000,29072025,0.000,,Nav Marker,,,,,1052, 997,0.0,-0.01,0,0,0,0,0,,,,,,,,,,,,,,,,,,
60.5120,397175.575,5859402.122,080000,29072025,0.000,,Nav Marker,,,,,1054, 997,0.05,0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.5240,397170.116,5859391.444,080000,29072025,0.000,,Nav Marker,,,,,1055, 997,0.03,0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.5360,397164.657,5859380.766,080000,29072025,0.000,,Nav Marker,,,,,1048,1001,0.04,-0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.5480,397159.198,5859370.088,080000,29072025,0.000,,Nav Marker,,,,,1050, 970,0.06,-0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.5600,397153.739,5859359.410,080000,29072025,0.000,,Nav Marker,,,,,1056, 998,0.04,-0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.5720,397148.281,5859348.731,080000,29072025,0.000,,Nav Marker,,,,,1052, 996,0.02,-0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.5840,397142.822,5859338.053,080000,29072025,0.000,,Nav Marker,,,,,1055, 995,0.05,0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.5960,397137.363,5859327.375,080000,29072025,0.000,,Nav Marker,,,,,1044, 995,0.02,-0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.6080,397131.904,5859316.697,080000,29072025,0.000,,Nav Marker,,,,,1046, 993,-0.0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
60.6200,397126.445,5859306.019,080000,29072025,0.000,,Nav Marker,,,,,1054, 995,0.05,0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.6320,397120.986,5859295.341,080000,29072025,0.000,,Nav Marker,,,,,1051, 995,0.06,0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.6440,397115.528,5859284.663,080000,29072025,0.000,,Nav Marker,,,,,1052, 992,0.07,0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.6560,397110.069,5859273.985,080000,29072025,0.000,,Nav Marker,,,,,1054, 997,0.05,-0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.6680,397104.610,5859263.307,080000,29072025,0.000,,Nav Marker,,,,,1053, 995,0.02,-0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.6800,397099.151,5859252.629,080000,29072025,0.000,,Nav Marker,,,,,1052, 995,0.03,0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.6920,397093.692,5859241.951,080000,29072025,0.000,,Nav Marker,,,,,1051, 995,0.07,0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.7040,397088.233,5859231.273,080000,29072025,0.000,,Nav Marker,,,,,1050, 993,0.03,-0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.7160,397082.775,5859220.595,080000,29072025,0.000,,Nav Marker,,,,,1053, 993,0.04,0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.7280,397077.316,5859209.917,080000,29072025,0.000,,Nav Marker,,,,,1051, 994,0.04,-0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.7400,397071.857,5859199.238,080000,29072025,0.000,,Nav Marker,,,,,1050, 993,0.03,-0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.7520,397066.398,5859188.560,080000,29072025,0.000,,Nav Marker,,,,,1054, 994,0.05,0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.7640,397060.939,5859177.882,080000,29072025,0.000,,Nav Marker,,,,,1049, 996,0.07,0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.7760,397055.480,5859167.204,080000,29072025,0.000,,Nav Marker,,,,,1048, 994,0.05,0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.7880,397050.022,5859156.526,080000,29072025,0.000,,Nav Marker,,,,,1053, 992,0.06,0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.8000,397044.563,5859145.848,080000,29072025,0.000,,Nav Marker,,,,,1054, 990,0.03,0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.8120,397039.104,5859135.170,080000,29072025,0.000,,Nav Marker,,,,,1054, 993,0.02,-0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.8240,397033.645,5859124.492,080000,29072025,0.000,,Nav Marker,,,,,1048, 992,0.04,0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.8360,397028.186,5859113.814,080000,29072025,0.000,,Nav Marker,,,,,1050, 992,0.04,0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.8480,397022.727,5859103.136,080000,29072025,0.000,,Nav Marker,,,,,1051, 989,0.04,0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.8600,397017.269,5859092.458,080000,29072025,0.000,,Nav Marker,,,,,1055, 992,0.02,0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.8720,397011.810,5859081.780,080000,29072025,0.000,,Nav Marker,,,,,1049, 994,0.04,-0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.8840,397007.459,5859070.676,080000,29072025,0.000,,Nav Marker,,,,,1055, 995,0.08,0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.8960,397003.329,5859059.486,080000,29072025,0.000,,Nav Marker,,,,,1049, 989,0.03,0.01,0,0,0,0,0,,,,,,,,,,,,,,,,,,
60.9080,396999.199,5859048.297,080000,29072025,0.000,,Nav Marker,,,,,1049, 989,0.07,0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.9200,396995.069,5859037.108,080000,29072025,0.000,,Nav Marker,,,,,1049, 989,0.03,-0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.9320,396990.940,5859025.919,080000,29072025,0.000,,Nav Marker,,,,,1049, 989,0.04,0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.9440,396986.810,5859014.730,080000,29072025,0.000,,Nav Marker,,,,,1049, 989,0.03,0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.9560,396982.680,5859003.541,080000,29072025,0.000,,Nav Marker,,,,,1049, 989,0.04,0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.9680,396978.550,5858992.351,080000,29072025,0.000,,Nav Marker,,,,,1049, 989,0.04,0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.9800,396974.421,5858981.162,080000,29072025,0.000,,Nav Marker,,,,,1049, 989,0.04,0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
60.9920,396968.622,5858970.757,080000,29072025,0.000,,Nav Marker,,,,,1049, 989,0.04,0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.0040,396961.632,5858960.913,080000,29072025,0.000,,Nav Marker,,,,,1049, 989,0.06,0.08,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.0160,396954.642,5858951.068,080000,29072025,0.000,,Nav Marker,,,,,1049, 989,0.04,0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.0280,396947.651,5858941.223,080000,29072025,0.000,,Nav Marker,,,,,1049, 989,0.03,-0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.0400,396940.661,5858931.379,080000,29072025,0.000,,Nav Marker,,,,,1049, 989,0.04,0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.0520,396933.671,5858921.534,080000,29072025,0.000,,Nav Marker,,,,,1049, 989,0.02,-0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.0640,396926.681,5858911.689,080000,29072025,0.000,,Nav Marker,,,,,1048, 986,0.04,-0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.0760,396919.690,5858901.845,080000,29072025,0.000,,Nav Marker,,,,,1050, 994,0.04,0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.0880,396912.700,5858892.000,080000,29072025,0.000,,Nav Marker,,,,,1050, 994,0.04,-0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.1000,396907.491,5858881.187,080000,29072025,0.000,,Nav Marker,,,,,1050, 994,0.04,-0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.1120,396902.282,5858870.374,080000,29072025,0.000,,Nav Marker,,,,,1050, 994,0.02,0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.1240,396897.074,5858859.560,080000,29072025,0.000,,Nav Marker,,,,,1044, 987,0.05,0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.1360,396891.865,5858848.747,080000,29072025,0.000,,Nav Marker,,,,,1043, 984,0.07,0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.1480,396886.656,5858837.934,080000,29072025,0.000,,Nav Marker,,,,,1047, 985,0.07,0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.1600,396881.447,5858827.121,080000,29072025,0.000,,Nav Marker,,,,,1048, 988,0.06,0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.1720,396876.238,5858816.308,080000,29072025,0.000,,Nav Marker,,,,,1049, 985,0.09,0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.1840,396871.469,5858805.324,080000,29072025,0.000,,Nav Marker,,,,,1050, 987,0.06,0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.1960,396867.313,5858794.102,080000,29072025,0.000,,Nav Marker,,,,,1047, 982,0.1,0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.2080,396863.157,5858782.880,080000,29072025,0.000,,Nav Marker,,,,,1047, 982,0.1,0.06,0,0,0,0,1,,,,,,,,,,,,,,,,,,
