KP,Easting,Northing,Time,Date,DCC,SD,Comments,Video,Anomaly,Bathy,DOB,ContactCP,ContinuousCP,CoverLocal,CoverMSB,Code1,Code2,Code3,Span,Exposure,Movement,WghtCt,Stab,SpanLength,SpanLengthOdom,SpanHeight,SpanDEI,Location,Offset,DimX,DimY,DimZ,Anomlink,VideoCount,UniqueID,Dummy3,Dummy4,DummyString
30.3840,430512.019,5857688.606,080000,09082025,0.070,,Nav Marker,,,,, nan, nan,0.23,1.38,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.3960,430500.557,5857685.220,080000,09082025,-0.460,,Nav Marker,,,,, nan, nan,0.15,-0.15,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.4080,430488.775,5857682.109,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.03,-0.44,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.4200,430477.097,5857678.485,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.22,0.09,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.4320,430465.419,5857674.862,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.07,0.27,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.4440,430454.053,5857670.850,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.19,0.71,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.4560,430442.998,5857666.450,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.22,1.21,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.4680,430431.943,5857662.050,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.28,1.72,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.4800,430420.888,5857657.650,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.18,1.98,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.4920,430410.029,5857652.899,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.52,1.71,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.5040,430399.367,5857647.796,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.12,0.81,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.5160,430388.705,5857642.693,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.2,0.28,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.5280,430378.030,5857637.510,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.21,0.96,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.5400,430367.290,5857631.930,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.14,0.53,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.5520,430356.550,5857626.350,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.06,0.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,
30.5640,430345.705,5857620.972,080000,09082025,0.230,,Nav Marker,,,,, nan, nan,0.25,0.65,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.5760,430334.922,5857615.475,080000,09082025,0.320,,Nav Marker,,,,, nan, nan,0.22,0.26,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.5880,430324.299,5857609.793,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.27,0.89,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.6000,430313.467,5857604.763,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.14,0.71,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.6120,430302.634,5857599.733,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.17,0.62,0,0,0,0,1,,,,,,,,,,,,,,,,,,
